   5.11451292     -0.920231819    
   5.12707949     -0.915241063    
   5.13964558     -0.910105944    
   5.15221214     -0.904826999    
   5.16477823     -0.899405301    
   5.17734480     -0.893841386    
   5.18991137     -0.888136327    
   5.20247746     -0.882291198    
   5.21504402     -0.876306593    
   5.22761011     -0.870183766    
   5.24017668     -0.863923371    
   5.25274324     -0.857526481    
   5.26530933     -0.850994468    
   5.27787590     -0.844327807    
   5.29044199     -0.837528050    
   5.30300856     -0.830595791    
   5.31557512     -0.823532403    
   5.32814121     -0.816339195    
   5.34070778     -0.809016824    
   5.35327387     -0.801567018    
   5.36584044     -0.793990314    
   5.37840652     -0.786288500    
   5.39097309     -0.778462231    
   5.40353966     -0.770513058    
   5.41610575     -0.762442529    
   5.42867231     -0.754251242    
   5.44123840     -0.745941222    
   5.45380497     -0.737513006    
   5.46637154     -0.728968382    
   5.47893763     -0.720309019    
   5.49150419     -0.711535513    
   5.50407028     -0.702650011    
   5.51663685     -0.693653226    
   5.52920341     -0.684546828    
   5.54176950     -0.675332785    
   5.55433607     -0.666011691    
   5.56690216     -0.656585753    
   5.57946873     -0.647055805    
   5.59203482     -0.637424052    
   5.60460138     -0.627691269    
   5.61716795     -0.617859364    
   5.62973404     -0.607930303    
   5.64230061     -0.597904801    
   5.65486670     -0.587785304    
   5.66743326     -0.577572584    
   5.67999983     -0.567268670    
   5.69256592     -0.556875587    
   5.70513248     -0.546394169    
   5.71769857     -0.535826862    
   5.73026514     -0.525174499    
   5.74283171     -0.514439225    
   5.75539780     -0.503623128    
   5.76796436     -0.492727131    
   5.78053045     -0.481753707    
   5.79309702     -0.470703781    
   5.80566359     -0.459579527    
   5.81822968     -0.448383152    
   5.83079624     -0.437115520    
   5.84336233     -0.425779283    
   5.85592890     -0.414375395    
   5.86849499     -0.402906507    
   5.88106155     -0.391373575    
   5.89362812     -0.379778802    
   5.90619421     -0.368124545    
   5.91876078     -0.356411666    
   5.93132687     -0.344642997    
   5.94389343     -0.332819432    
   5.95646000     -0.320943296    
   5.96902609     -0.309016943    
   5.98159266     -0.297041357    
   5.99415874     -0.285019308    
   6.00672531     -0.272951782    
   6.01929188     -0.260841161    
   6.03185797     -0.248689815    
   6.04442453     -0.236498743    
   6.05699062     -0.224270776    
   6.06955719     -0.212006927    
   6.08212328     -0.199710071    
   6.09468985     -0.187381223    
   6.10725641     -0.175022766    
   6.11982250     -0.162637159    
   6.13238907     -0.150225386    
   6.14495516     -0.137790367    
   6.15752172     -0.125333115    
   6.17008829     -0.112856068    
   6.18265438     -0.100361675    
   6.19522095      -8.78509656E-02
   6.20778704      -7.53268525E-02
   6.22035360      -6.27903715E-02
   6.23292017      -5.02439737E-02
   6.24548626      -3.76901180E-02
   6.25805283      -2.51298361E-02
   6.27061892      -1.25660608E-02
   6.28318548       1.74845553E-07
